"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72635794815","2013-01-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  25.5","24","  16.3","24","1019.9","20","986.9","24","  9.1","24","  5.6","24","  9.9","999.9","  30.9"," ","  23.0"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  22.9","24","  15.8","24","1021.3","23","988.3","24","  9.4","24","  6.6","24","  9.9"," 17.1","  25.0"," ","  21.0"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  21.7","24","  15.8","24","1021.2","19","987.8","24","  7.0","24","  7.2","24"," 11.1"," 15.9","  30.9"," ","  12.9"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  26.7","24","  20.1","24","1021.7","23","988.8","24","  8.6","24"," 10.7","24"," 17.1"," 26.0","  30.0"," ","  19.9"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  27.2","24","  21.8","24","1022.9","21","989.8","24","  6.3","24","  8.0","24"," 13.0","999.9","  37.0"," ","  19.9"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  33.7","24","  29.1","24","1014.6","14","983.4","24","  5.1","24"," 10.1","24"," 15.9"," 21.0","  35.6","*","  32.0","*"," 0.00","G","999.9","011000"
"72635794815","2013-01-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  30.0","24","  22.4","24","1025.9","22","993.1","24","  8.2","24","  9.0","24"," 17.1"," 25.1","  36.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  29.7","24","  23.3","24","1022.3","24","989.4","24","  5.2","24","  7.5","24"," 15.0"," 21.0","  37.9"," ","  24.1"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  38.1","24","  27.9","24","1021.6","24","989.0","24","  7.9","24"," 11.9","24"," 18.1"," 31.1","  48.0"," ","  30.0"," "," 0.01","G","999.9","010000"
"72635794815","2013-01-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  33.1","24","  26.1","24","1031.7","24","998.6","24","  9.3","24","  4.6","24","  9.9"," 18.1","  43.0"," ","  21.9"," "," 0.00","H","999.9","010000"
"72635794815","2013-01-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  44.9","24","  41.5","24","1014.1","15","980.9","24","  5.9","24"," 10.8","24"," 19.0"," 24.1","  55.4","*","  37.0","*"," 0.85","G","999.9","010000"
"72635794815","2013-01-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  50.4","24","  44.4","24","1011.3","24","979.5","24","  9.3","24","  8.3","24"," 12.0"," 19.0","  57.9"," ","  45.0"," "," 0.60","G","999.9","000000"
"72635794815","2013-01-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  36.3","24","  33.7","24","1012.1","14","980.7","24","  4.5","24","  6.1","24"," 12.0"," 15.9","  46.9","*","  30.2","*"," 0.48","G","999.9","011000"
"72635794815","2013-01-14","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  24.0","24","  17.6","24","1026.8","21","993.0","24","  8.7","24","  8.7","24"," 15.0"," 20.0","  30.9"," ","  21.0"," "," 0.20","G","999.9","001000"
"72635794815","2013-01-15","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  21.1","24","  14.8","24","1029.5","23","996.1","24","  8.8","24","  1.0","24","  5.1","999.9","  28.9"," ","  12.0"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-16","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  24.2","24","  16.9","24","1017.0","24","984.1","24","  7.7","24","  6.6","24"," 17.1"," 24.1","  35.1"," ","  15.1"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-17","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  31.8","24","  22.1","24","1020.7","22","988.2","23","  9.6","24"," 10.1","24"," 18.1"," 26.0","  35.6","*","  21.2","*"," 0.00","G","999.9","001000"
"72635794815","2013-01-18","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  26.8","24","  16.8","24","1026.6","24","993.5","24","  9.7","24"," 10.1","24"," 22.0"," 29.9","  36.0"," ","  19.9"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-19","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  40.2","24","  28.2","24","1012.5","24","980.2","24"," 10.0","24"," 13.8","24"," 21.0"," 27.0","  46.9"," ","  35.1"," "," 0.00","G","999.9","000000"
"72635794815","2013-01-20","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  25.3","24","  16.4","24","1013.2","13","983.7","24","  5.2","24"," 16.1","24"," 32.1"," 45.1","  45.0"," ","  17.1"," "," 0.00","G","999.9","101000"
"72635794815","2013-01-21","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  15.3","24","   8.4","24","1020.3","13","986.4","24","  4.5","24","  8.8","24"," 18.1"," 28.9","  19.0"," ","   8.1"," "," 0.00","G","999.9","101000"
"72635794815","2013-01-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   6.5","24","   1.1","24","1024.5","12","990.6","24","  1.8","24","  7.6","24"," 15.9"," 24.1","  10.9"," ","  -0.9"," "," 0.03","G","999.9","101000"
"72635794815","2013-01-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   9.9","24","   4.2","24","1024.9","12","990.7","24","  2.8","24","  6.7","24"," 15.0","999.9","  16.0"," ","   6.1"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  11.0","24","   3.3","24","1032.2","21","996.2","24","  7.3","24","  5.2","24"," 15.9"," 24.1","  17.6","*","   1.0","*"," 0.04","G","999.9","101000"
"72635794815","2013-01-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  17.2","24","   8.9","24","1025.9","19","991.3","24","  6.2","24","  5.7","24","  9.9","999.9","  21.9"," ","  12.0"," "," 0.00","G","999.9","001000"
"72635794815","2013-01-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  23.3","24","  17.7","24","1025.4","12","990.5","24","  5.6","24","  5.2","24","  8.9","999.9","  28.0"," ","  21.0"," "," 0.01","G","999.9","001000"
"72635794815","2013-01-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  24.3","24","  17.4","24","1029.8","22","996.0","24","  7.6","24","  4.8","24"," 12.0"," 22.0","  30.2","*","  17.1","*"," 0.00","G","999.9","111000"
"72635794815","2013-01-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  37.0","24","  35.7","24","1014.3","17","982.7","24","  1.9","24","  9.8","24"," 18.1"," 25.1","  45.0"," ","  28.0"," "," 0.19","G","999.9","111010"
