"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539514833","1988-01-01","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  15.7","17","   8.1","17","1026.2","17","999.9"," 0","  4.5","17"," 11.4","17"," 15.0"," 25.1","  37.0"," ","  11.1","*"," 0.01","C","  5.9","001000"
"72539514833","1988-01-02","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  13.4","17","   1.5","17","1032.7","17","999.9"," 0"," 10.1","17"," 11.6","17"," 14.0"," 20.0","  23.2","*","   3.9"," "," 0.00","C","999.9","001000"
"72539514833","1988-01-03","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  22.8","17","   8.1","17","1025.3","17","999.9"," 0"," 11.1","17"," 11.5","17"," 15.0"," 20.0","  30.2","*","  16.0"," "," 0.00","C","999.9","000000"
"72539514833","1988-01-04","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  16.9","17","   6.4","17","1018.3","17","999.9"," 0","  6.3","17"," 11.5","17"," 15.0"," 29.9","  30.0"," ","   7.2","*"," 0.00","C","  4.7","001000"
"72539514833","1988-01-05","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   0.2","17","  -7.6","17","1029.9","17","999.9"," 0","  5.2","17"," 12.9","17"," 15.9"," 22.0","  19.9"," ","  -6.2"," "," 0.08","C","999.9","101000"
"72539514833","1988-01-06","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   1.6","17","  -5.5","17","1035.7","17","999.9"," 0","  6.2","17"," 10.5","17"," 15.9","999.9","   8.2","*","  -4.2"," "," 0.00","C","999.9","101000"
"72539514833","1988-01-07","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   2.4","16","  -5.9","16","1035.3","16","999.9"," 0","  6.5","16","  5.1","16","  8.0","999.9","  12.2","*"," -12.1"," "," 0.00","C","999.9","100000"
"72539514833","1988-01-08","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   8.4","17","  -0.9","17","1025.3","17","999.9"," 0","  6.9","17","  6.7","17","  9.9","999.9","  18.1","*","  -8.1"," "," 0.00","C","999.9","000000"
"72539514833","1988-01-09","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  14.4","16","   6.5","16","1025.2","15","999.9"," 0","  5.2","16","  8.9","16"," 13.0"," 15.9","  18.1","*","  10.0"," "," 0.00","C","  4.7","101000"
"72539514833","1988-01-10","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   8.2","17","  -0.7","17","1031.0","17","999.9"," 0","  8.0","17","  7.6","17"," 11.1","999.9","  19.0"," ","  -6.2"," "," 0.00","C","999.9","001000"
