"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72635094860","2011-01-01","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  43.2","24","  35.9","24","1008.6","17","978.8","24","  8.1","24"," 14.4","24"," 22.9"," 35.0","  55.4","*","  17.6","*"," 0.63","G","999.9","011000"
"72635094860","2011-01-02","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  21.2","24","  13.6","24","1019.1","18","988.3","24","  5.7","24"," 13.7","24"," 20.0"," 27.0","  25.0","*","  17.6","*"," 0.07","G","  1.2","001000"
"72635094860","2011-01-03","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  26.9","24","  17.8","24","1019.2","22","988.8","24","  9.3","24"," 10.0","24"," 13.0","999.9","  33.8","*","  23.0","*"," 0.03","G","  1.2","001000"
"72635094860","2011-01-04","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  29.3","24","  25.4","24","1013.0","13","982.8","24","  3.7","24","  8.6","24"," 17.1"," 22.9","  33.1"," ","  23.0"," "," 0.08","G","  2.0","101000"
"72635094860","2011-01-05","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  23.3","24","  16.0","24","1015.4","22","985.2","24","  8.4","24","  5.3","24","  8.0","999.9","  32.0"," ","  21.0"," "," 0.01","G","  2.0","001000"
"72635094860","2011-01-06","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  24.4","24","  19.2","24","1004.9","14","974.6","24","  3.8","24","  7.7","24"," 15.9"," 22.0","  28.4","*","  21.2","*"," 0.06","G","  3.1","001000"
"72635094860","2011-01-07","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  19.8","24","  13.2","24"," 997.4","17","967.3","24","  5.5","24","  6.8","24"," 15.0"," 19.0","  28.0"," ","  17.1"," "," 0.04","G","  3.9","001000"
"72635094860","2011-01-08","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  14.0","24","   6.8","24","1001.9","24","971.7","24","  8.2","24","  3.4","24","  8.0","999.9","  24.1"," ","   1.9"," "," 0.03","G","  3.1","001000"
"72635094860","2011-01-09","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  15.1","24","   8.7","24","1022.1","24","991.3","24","  7.5","24","  3.4","24","  7.0","999.9","  28.0"," ","   1.9"," "," 0.00","G","  3.1","001000"
"72635094860","2011-01-10","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  19.0","24","  13.3","24","1030.7","17","000.1","24","  5.6","24","  2.9","24","  8.0"," 18.1","  28.0"," ","   3.0"," "," 0.00","G","  3.1","100000"
"72635094860","2011-01-11","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  22.0","24","  15.9","24","1024.5","20","993.3","24","  7.7","24","  6.0","24","  9.9","999.9","  27.0"," ","  10.9"," "," 0.00","G","  3.1","101000"
"72635094860","2011-01-12","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  24.4","24","  17.2","24","1022.4","24","991.5","24","  8.5","24","  9.6","24"," 14.0"," 22.0","  28.0"," ","  19.0"," "," 0.14","G","  3.9","001000"
"72635094860","2011-01-13","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  24.2","24","  18.3","24","1029.9","21","999.3","24","  8.3","24","  4.2","24"," 11.1","999.9","  28.0"," ","  19.0"," "," 0.00","G","  3.9","001000"
