"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72537094847","1988-01-01","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  20.4","24","  10.6","24","1024.3","24","999.0","24"," 13.2","24"," 16.4","24"," 21.0"," 28.0","  39.2"," ","  15.1","*"," 0.00","D","  2.4","001000"
"72537094847","1988-01-02","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  12.7","24","   4.3","24","1032.9","24","007.0","24"," 14.1","24"," 13.5","24"," 18.1","999.9","  25.0"," ","   6.1"," "," 0.00","D","  2.4","000000"
"72537094847","1988-01-03","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  19.6","24","   9.7","24","1027.2","24","001.5","24"," 14.9","24"," 10.1","24"," 13.0","999.9","  30.9","*","   6.1"," "," 0.00","D","  2.4","000000"
"72537094847","1988-01-04","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  23.5","24","  12.7","24","1017.4","23","992.3","23","  8.7","24"," 15.2","23"," 25.1"," 29.9","  30.9"," ","  10.2"," "," 0.00","D","999.9","001000"
"72537094847","1988-01-05","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","   2.9","24","  -5.9","24","1028.4","24","002.4","24"," 10.9","24"," 17.0","24"," 20.0"," 22.9","   9.0","*","  -2.0"," "," 0.05","G","  3.1","001000"
"72537094847","1988-01-06","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","   3.4","24","  -4.8","24","1034.4","24","008.0","24"," 12.8","24"," 12.6","24"," 17.1","999.9","  12.0","*","  -2.2"," "," 0.01","G","  2.8","001000"
"72537094847","1988-01-07","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","   6.1","24","  -1.1","24","1037.4","24","011.1","24"," 11.4","24","  5.0","24"," 10.1","999.9","  16.0","*","  -3.1"," "," 0.00","G","  2.8","100000"
"72537094847","1988-01-08","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  14.0","24","   5.8","24","1024.8","24","999.1","24","  9.0","24","  5.7","24","  8.9","999.9","  21.0","*","  -3.1"," "," 0.00","D","  2.8","100000"
"72537094847","1988-01-09","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  16.7","24","   7.7","24","1023.9","24","998.4","24","  8.2","24","  9.4","24"," 14.0","999.9","  21.9"," ","   4.3"," "," 0.01","G","  2.8","101000"
"72537094847","1988-01-10","42.2313","-83.3308","192.3","DETROIT METRO AIRPORT, MI US","  10.9","24","   2.7","24","1030.7","24","004.8","24","  9.8","24","  8.2","24"," 13.0","999.9","  20.7"," ","   0.0"," "," 0.00","D","  2.4","000000"
