"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539014836","2009-01-01","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  16.8","24","   8.8","24","1023.6","23","991.1","24","  9.9","24","  7.7","24"," 15.9"," 24.1","  26.1"," ","   3.9"," "," 0.06","G","  3.1","001000"
"72539014836","2009-01-02","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  26.2","24","  16.4","24","1008.5","21","975.8","24"," 10.0","24"," 12.2","24"," 20.0"," 28.0","  30.0"," ","   3.9"," "," 0.00","G","  2.0","001000"
"72539014836","2009-01-03","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  20.2","24","  11.8","24","1020.4","24","987.3","24","  9.9","24","  3.7","24"," 11.1","999.9","  30.0"," ","  10.9"," "," 0.00","G","  1.2","000000"
"72539014836","2009-01-04","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  29.5","24","  23.1","24","1017.7","15","983.7","24","  6.5","24"," 10.1","24"," 18.1"," 22.0","  34.0"," ","  15.1"," "," 0.01","G","  1.2","110000"
"72539014836","2009-01-05","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  23.2","24","  14.6","24","1021.4","23","988.5","24"," 10.0","24"," 10.5","24"," 18.1"," 22.9","  34.0"," ","  17.1"," "," 0.03","G","  1.2","000000"
"72539014836","2009-01-06","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  19.2","24","  10.7","24","1013.2","23","980.0","24","  9.4","24","  4.9","24"," 12.0","999.9","  28.0"," ","   9.0"," "," 0.00","G","  1.2","001000"
"72539014836","2009-01-07","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  26.0","24","  22.5","24"," 994.5"," 9","961.5","24","  1.8","24","  5.7","24"," 13.0"," 18.1","  28.4","*","  24.8","*"," 0.10","G","  3.1","001000"
"72539014836","2009-01-08","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  26.1","24","  21.1","24","1002.6","16","968.0","24","  5.7","24","  9.9","24"," 18.1"," 22.0","  28.9"," ","  19.0"," "," 0.13","G","  3.9","001000"
"72539014836","2009-01-09","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  21.3","24","  16.9","24","1016.5","14","984.5","24","  4.3","24","  5.6","24"," 12.0","999.9","  28.9"," ","  16.0"," "," 0.03","G","  5.9","101000"
"72539014836","2009-01-10","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  20.4","24","  16.8","24","1020.6","14","987.4","24","  3.3","24","  7.3","24"," 11.1"," 18.1","  23.0"," ","  16.0"," "," 0.08","G","  9.8","101000"
"72539014836","2009-01-11","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  17.3","24","  13.5","24","1019.6","16","986.4","24","  6.1","24","  3.1","24","  7.0","999.9","  21.9"," ","   7.0"," "," 0.15","G","  7.9","001000"
"72539014836","2009-01-12","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  20.5","24","  15.7","24","1020.5","21","987.2","24","  7.1","24","  4.9","24","  9.9","999.9","  24.1"," ","   9.0"," "," 0.01","G","  7.9","001000"
"72539014836","2009-01-13","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  21.4","24","  14.7","24","1016.0","14","980.7","24","  6.3","24"," 10.9","24"," 19.0"," 25.1","  30.2","*","  10.0","*"," 0.09","G","  9.1","001000"
"72539014836","2009-01-14","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   4.8","24","  -1.0","24","1021.7","19","987.5","24","  7.0","24","  2.9","24","  7.0","999.9","  10.9","*","  -4.0","*"," 0.06","D","  9.1","001000"
"72539014836","2009-01-15","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   1.8","24","  -3.4","24","1028.4","23","994.4","24","  9.2","24","  4.9","24"," 11.1","999.9","  10.9"," ","  -8.0"," "," 0.00","H","  7.1","001000"
"72539014836","2009-01-16","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  -0.5","24","  -7.0","24","1034.9","24","000.5","24"," 10.0","24","  7.3","24"," 13.0","999.9","  12.9"," ","  -9.9"," "," 0.00","G","  7.1","001000"
"72539014836","2009-01-17","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   5.0","24","  -4.4","24","1025.6","18","988.9","24","  6.1","24"," 11.7","24"," 15.9"," 21.0","  16.0"," ","  -9.9"," "," 0.00","G","  9.1","001000"
"72539014836","2009-01-18","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  17.7","24","  12.2","24","1005.9","16","973.0","24","  4.9","24","  9.2","24"," 14.0","999.9","  21.9","*","  14.0","*"," 0.09","G","  9.8","001000"
"72539014836","2009-01-19","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  10.3","24","   5.6","24","1008.7","24","975.5","24","  7.6","24","  4.7","24","  8.0","999.9","  21.0"," ","  -0.9"," "," 0.04","G","  9.8","001000"
"72539014836","2009-01-20","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   4.8","24","  -0.9","24","1015.9","24","982.1","24","  9.1","24","  3.2","24","  8.0","999.9","  17.1"," ","  -2.9"," "," 0.00","G","  9.8","001000"
"72539014836","2009-01-21","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  13.6","24","   7.2","24","1016.0","21","982.5","24","  9.5","24","  8.1","24"," 15.9"," 20.0","  26.1"," ","  -2.9"," "," 0.00","G","  7.9","001000"
