"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72538404888","2018-01-01","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  -7.5","12"," -12.7","12","9999.9"," 0","007.3"," 6"," 10.0","12","  0.5","12","  2.9","999.9","   3.2","*"," -13.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-02","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  17.3"," 7","   5.0"," 7","9999.9"," 0","000.8"," 7"," 10.0"," 7","  8.0"," 7"," 11.1"," 17.1","  21.2","*","  12.2","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-03","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","   8.2","24","  -1.4","24","9999.9"," 0","994.3","24","  7.9","24","  7.9","24"," 12.0"," 18.1","  14.0","*","   3.2","*","99.99"," ","999.9","001000"
"72538404888","2018-01-04","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","   8.3","23","  -2.1","23","9999.9"," 0","994.0","23","  9.1","23","  9.2","23"," 18.1"," 25.1","  15.8","*","   1.4","*","99.99"," ","999.9","001000"
"72538404888","2018-01-05","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  -1.9","23"," -13.2","23","9999.9"," 0","998.1","23"," 10.0","23","  9.1","23"," 14.0"," 19.0","   1.4","*","  -5.8","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-06","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  -0.8","24"," -13.2","24","9999.9"," 0","006.3","24"," 10.0","24","  5.0","24"," 12.0"," 18.1","   5.0","*","  -5.8","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-07","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","   0.6","24","  -7.2","24","9999.9"," 0","004.4","24","  9.8","24","  6.7","24"," 17.1"," 27.0","  23.0","*"," -18.4","*","99.99"," ","999.9","001000"
"72538404888","2018-01-08","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  30.4","24","  24.4","24","9999.9"," 0","988.8","24","  6.4","24","  8.2","24"," 14.0"," 21.0","  37.4","*","  23.0","*","99.99"," ","999.9","001000"
"72538404888","2018-01-09","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  29.2","24","  21.7","24","9999.9"," 0","997.5","24","  7.3","24","  2.8","24","  9.9"," 15.0","  37.4","*","  15.8","*"," 0.00","I","999.9","100000"
"72538404888","2018-01-10","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  28.4","24","  25.0","24","9999.9"," 0","998.0","24","  4.3","24","  5.3","24"," 11.1"," 17.1","  39.2","*","  21.2","*","99.99"," ","999.9","001000"
"72538404888","2018-01-11","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  47.0","24","  43.1","24","9999.9"," 0","989.1","24","  9.3","24"," 10.6","24"," 15.0"," 22.0","  53.6","*","  41.0","*","99.99"," ","999.9","010000"
"72538404888","2018-01-12","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  37.9","24","  34.8","24","9999.9"," 0","986.0","24","  5.0","24"," 11.9","24"," 19.0"," 27.0","  51.8","*","  19.4","*","99.99"," ","999.9","011000"
"72538404888","2018-01-13","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  15.3","24","   5.0","24","9999.9"," 0","001.6","24","  8.8","24"," 11.6","24"," 18.1"," 28.9","  19.4","*","   8.6","*","99.99"," ","999.9","001000"
"72538404888","2018-01-14","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","   6.8","24","  -0.5","24","9999.9"," 0","012.5","24"," 10.0","24","  2.1","24","  8.9"," 15.0","  17.6","*","  -2.2","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-15","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  16.1","24","   7.8","24","9999.9"," 0","006.1","24","  7.5","24","  6.6","24"," 13.0"," 17.1","  19.4","*","  14.0","*","99.99"," ","999.9","001000"
"72538404888","2018-01-16","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  16.2","24","  12.6","24","9999.9"," 0","002.9","24","  5.5","24","  1.3","24","  7.0","999.9","  19.4","*","  10.4","*","99.99"," ","999.9","001000"
"72538404888","2018-01-17","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  12.9","24","   7.1","24","9999.9"," 0","005.2","24","  8.1","24","  2.7","24"," 11.1","999.9","  26.6","*","  -4.0","*","99.99"," ","999.9","001000"
"72538404888","2018-01-18","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  20.4","24","  10.8","24","9999.9"," 0","994.4","24"," 10.0","24","  7.7","24"," 12.0"," 17.1","  26.6","*","  15.8","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-19","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  25.3","24","  15.9","24","9999.9"," 0","988.9","24"," 10.0","24","  7.9","24"," 14.0"," 20.0","  33.8","*","  19.4","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-20","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  35.9","24","  24.6","24","9999.9"," 0","986.2","24"," 10.0","24","  6.5","24"," 13.0"," 22.9","  44.6","*","  32.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-21","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  32.8","24","  30.0","24","9999.9"," 0","993.6","24","  4.7","24","  1.4","24","  5.1","999.9","  37.4","*","  26.6","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-22","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  39.1","24","  37.1","24","9999.9"," 0","988.9","24","  3.3","24","  3.5","24","  9.9","999.9","  48.2","*","  33.8","*","99.99"," ","999.9","111000"
"72538404888","2018-01-23","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  40.6","24","  36.9","24","9999.9"," 0","977.4","24","  8.5","24","  6.4","24"," 13.0"," 22.9","  48.2","*","  30.2","*","99.99"," ","999.9","011000"
"72538404888","2018-01-24","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  24.7","24","  17.7","24","9999.9"," 0","995.6","24","  9.8","24","  7.1","24"," 15.0"," 26.0","  28.4","*","  23.0","*","99.99"," ","999.9","001000"
"72538404888","2018-01-25","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  25.4","24","  17.3","24","9999.9"," 0","005.0","24"," 10.0","24","  3.7","24","  8.9","999.9","  32.0","*","  23.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-26","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  32.8","24","  24.8","24","9999.9"," 0","003.5","24","  9.9","24","  6.4","24"," 15.0"," 21.0","  48.2","*","  24.8","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-27","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  44.8","24","  31.2","24","9999.9"," 0","994.7","24"," 10.0","24"," 10.5","24"," 15.0"," 22.0","  48.2","*","  41.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-28","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  33.4","24","  23.3","24","9999.9"," 0","000.5","24"," 10.0","24","  3.4","24","  9.9"," 15.0","  42.8","*","  23.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-01-29","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  27.0","24","  21.1","24","9999.9"," 0","002.0","24","  5.8","24","  8.0","24"," 15.0"," 22.0","  30.2","*","  17.6","*","99.99"," ","999.9","001000"
"72538404888","2018-01-30","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  16.9","24","   6.3","24","9999.9"," 0","003.5","23","  9.1","24","  8.7","24"," 13.0"," 22.0","  21.2","*","  14.0","*","99.99"," ","999.9","001000"
"72538404888","2018-01-31","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  24.7","24","  14.4","24","9999.9"," 0","992.9","21"," 10.0","24","  9.3","24"," 21.0"," 28.9","  37.4","*","   5.0","*"," 0.00","I","999.9","000000"
"72538404888","2018-02-01","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  32.2","24","  22.3","24","9999.9"," 0","985.6","19","  9.8","24","  6.1","24"," 14.0"," 22.0","  37.4","*","  15.8","*","99.99"," ","999.9","001000"
"72538404888","2018-02-02","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  12.5","24","   0.1","24","9999.9"," 0","001.0","24","  9.8","24","  6.5","24"," 13.0"," 22.0","  17.6","*","   6.8","*","99.99"," ","999.9","001000"
"72538404888","2018-02-03","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  17.5","24","   7.5","24","9999.9"," 0","999.3","24","  8.1","24","  6.6","24"," 14.0"," 17.1","  28.4","*","  12.2","*","99.99"," ","999.9","001000"
"72538404888","2018-02-04","42.91083","-82.52861","195.1","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","  29.5","24","  22.0","24","9999.9"," 0","985.7","24","  5.8","24","  7.3","24"," 18.1"," 25.1","  33.8","*","  19.4","*","99.99"," ","999.9","001000"
