"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72637014826","1988-01-01","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  20.0","24","  11.0","24","1023.0","24","993.9","24","  7.2","24"," 16.2","24"," 20.0"," 24.1","  37.9"," ","  15.1"," "," 0.00","D","  0.4","001000"
"72637014826","1988-01-02","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  15.1","24","   6.0","24","1031.3","24","001.5","24","  9.0","24"," 12.7","24"," 15.9"," 21.0","  24.1","*","   7.0"," "," 0.00","D","  0.4","001000"
"72637014826","1988-01-03","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  22.7","24","   9.3","24","1025.3","24","996.0","24"," 10.3","24"," 11.7","24"," 17.1","999.9","  30.9"," ","   7.0"," "," 0.00","D","  0.4","000000"
"72637014826","1988-01-04","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  21.3","24","  10.9","24","1016.5","24","987.6","24","  6.2","24"," 14.6","24"," 21.0"," 28.9","  32.0"," ","   8.1","*"," 0.02","G","  0.4","001000"
"72637014826","1988-01-05","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   3.6","24","  -5.0","24","1026.9","24","997.1","24","  8.1","24"," 14.3","24"," 19.0"," 25.1","   7.0","*","  -2.0"," "," 0.00","D","  0.8","001000"
"72637014826","1988-01-06","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   2.5","24","  -3.8","24","1033.6","24","003.4","24","  8.5","24","  8.9","24"," 12.0","999.9","  12.9","*","  -4.0"," "," 0.01","G","  0.8","000000"
"72637014826","1988-01-07","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   3.2","24","  -3.3","24","1037.4","24","007.0","24","  8.2","24","  4.5","24","  8.9","999.9","  14.0"," ","  -5.1"," "," 0.00","G","  0.8","000000"
"72637014826","1988-01-08","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   9.8","24","   2.4","24","1025.1","24","995.3","24","  8.2","24","  4.7","24"," 10.1","999.9","  19.9","*","  -5.1"," "," 0.00","D","  0.8","000000"
"72637014826","1988-01-09","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  13.8","24","   7.6","24","1023.5","24","994.1","24","  7.0","24","  8.3","24"," 12.0","999.9","  19.9"," ","  -0.9"," "," 0.00","D","  0.8","001000"
"72637014826","1988-01-10","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   5.6","24","  -0.8","24","1030.4","24","000.5","24"," 12.7","24","  6.9","24"," 14.0","999.9","  19.0"," ","  -5.1"," "," 0.00","D","  0.8","000000"
"72637014826","1988-01-11","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  16.0","24","   6.6","24","1023.3","24","993.7","24"," 10.7","24"," 11.0","24"," 17.1","999.9","  27.0","*","  -5.1"," "," 0.00","D","  0.8","000000"
"72637014826","1988-01-12","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  33.2","24","  19.8","24","1011.6","24","983.0","24","  8.9","24"," 13.1","24"," 20.0"," 22.9","  43.0"," ","   7.0"," "," 0.00","D","  0.4","000000"
"72637014826","1988-01-13","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  23.5","24","  13.5","24","1017.3","24","988.6","24"," 10.4","24"," 14.6","24"," 20.0"," 29.9","  43.0"," ","   5.0"," "," 0.01","G","  0.4","001000"
"72637014826","1988-01-14","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   7.6","24","  -1.9","24","1036.3","24","006.3","24"," 12.0","24","  6.8","24"," 12.0","999.9","  15.1","*","  -2.9"," "," 0.00","D","  0.4","000000"
"72637014826","1988-01-15","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  20.2","24","  10.6","24","1024.2","24","994.8","24"," 10.8","24"," 11.1","24"," 15.9","999.9","  33.1","*","  -2.9"," "," 0.02","G","  0.4","001000"
"72637014826","1988-01-16","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  34.8","24","  19.0","24","1015.2","24","986.5","24"," 13.8","24"," 13.0","24"," 19.0"," 24.1","  46.9","*","  15.1"," "," 0.00","G","  0.4","000000"
"72637014826","1988-01-17","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  41.0","24","  35.2","24","1013.9","24","985.6","24","  7.9","24"," 10.3","24"," 18.1","999.9","  46.9"," ","  28.9"," "," 0.09","G","999.9","110000"
"72637014826","1988-01-18","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  36.8","24","  34.1","24","1012.6","24","984.2","24","  6.3","24","  7.8","24"," 12.0","999.9","  44.1"," ","  33.1"," "," 0.57","G","  0.8","111000"
"72637014826","1988-01-19","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  28.4","24","  26.9","24","1022.2","24","993.4","24","  2.5","24","  6.2","24"," 15.0","999.9","  42.1"," ","  21.9"," "," 0.02","G","999.9","100000"
"72637014826","1988-01-20","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  38.5","24","  34.9","24"," 999.5","24","971.4","24","  7.5","24"," 14.0","24"," 19.0"," 25.1","  46.9"," ","  21.9"," "," 0.06","G","999.9","111000"
"72637014826","1988-01-21","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  26.6","24","  19.3","24","1010.1","24","981.5","24","  8.5","24"," 11.6","24"," 17.1","999.9","  46.9"," ","  21.9"," "," 0.01","G","  0.4","001000"
"72637014826","1988-01-22","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  19.9","24","  14.3","24","1018.4","24","989.2","24","  9.9","24","  6.0","24"," 13.0","999.9","  30.9"," ","  12.0"," "," 0.00","D","999.9","000000"
"72637014826","1988-01-23","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  27.4","24","  20.6","24","1008.5","24","979.8","24","  6.6","24","  9.5","24"," 15.0","999.9","  30.0"," ","  12.0"," "," 0.01","D","999.9","001000"
"72637014826","1988-01-24","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  29.6","24","  24.0","24","1005.3","24","976.8","24","  5.4","24"," 11.8","24"," 19.0"," 24.1","  35.1"," ","  25.0"," "," 0.05","G","  0.8","001000"
"72637014826","1988-01-25","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  25.2","24","  19.2","24","1012.9","24","984.1","24","  7.5","24","  8.6","24"," 12.0","999.9","  35.1"," ","  21.0"," "," 0.01","G","  1.2","101000"
"72637014826","1988-01-26","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  19.2","24","  14.6","24","1013.1","24","984.1","24","  4.0","24","  7.8","24"," 13.0","999.9","  30.9"," ","  14.0","*"," 0.13","G","  3.5","101000"
"72637014826","1988-01-27","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   9.2","24","   3.4","24","1027.2","24","997.4","24"," 11.6","24","  7.0","24"," 12.0","999.9","  30.9"," ","   0.0"," "," 0.05","G","  2.8","001000"
"72637014826","1988-01-28","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  15.1","24","   6.5","24","1032.7","24","002.8","24","  8.9","24","  7.0","24"," 11.1","999.9","  21.9","*","   0.0"," "," 0.02","G","  3.1","001000"
"72637014826","1988-01-29","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  26.3","24","  18.6","24","1028.0","24","998.7","24","  9.4","24","  9.8","24"," 15.0","999.9","  39.9","*","   7.0"," "," 0.01","G","  3.1","000000"
"72637014826","1988-01-30","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  45.9","24","  39.3","24","1015.3","24","986.9","24","  8.4","24"," 14.0","24"," 18.1","999.9","  50.0"," ","  39.0","*"," 0.00","G","  1.2","000000"
"72637014826","1988-01-31","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  49.3","24","  44.2","24","1013.7","24","985.6","24","  7.8","24"," 14.4","24"," 17.1"," 24.1","  51.1"," ","  43.0"," "," 0.15","G","999.9","110000"
"72637014826","1988-02-01","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  35.2","24","  32.3","24","1020.1","24","991.6","24","  6.3","24","  9.3","24"," 14.0","999.9","  51.1"," ","  28.0","*"," 0.10","G","999.9","111000"
"72637014826","1988-02-02","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  20.3","24","  15.5","24","1027.5","24","998.2","24","  5.6","24"," 10.5","24"," 14.0","999.9","  36.0"," ","  15.1"," "," 0.30","G","  3.9","111000"
"72637014826","1988-02-03","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  17.4","24","  12.0","24","1029.6","24","000.0","24","  9.6","24","  5.4","24","  8.0","999.9","  25.2","*","  12.0"," "," 0.01","G","  3.9","001000"
"72637014826","1988-02-04","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  18.3","24","  10.6","24","1025.3","24","995.8","24","  8.6","24","  9.1","24"," 15.0","999.9","  26.1"," ","  10.9"," "," 0.14","G","  5.9","101000"
"72637014826","1988-02-05","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   9.5","24","   2.8","24","1025.2","24","995.6","24","  6.9","24","  9.4","24"," 24.1"," 25.1","  21.0"," ","  -0.9"," "," 0.03","G","  6.3","101000"
"72637014826","1988-02-06","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   3.0","24","  -5.0","24","1028.0","24","998.0","24"," 10.1","24"," 13.0","24"," 19.0"," 21.0","  12.9"," ","  -0.9"," "," 0.02","G","  5.1","001000"
"72637014826","1988-02-07","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","   8.8","24","   0.9","24","1024.4","24","994.5","24","  9.8","24"," 14.7","24"," 22.0"," 32.1","  21.9","*","  -2.9"," "," 0.01","G","  4.7","001000"
"72637014826","1988-02-08","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  11.5","24","   4.0","24","1026.5","24","996.9","24"," 12.2","24","  7.2","24"," 21.0"," 29.9","  23.0"," ","  -4.0"," "," 0.01","G","  3.9","001000"
"72637014826","1988-02-09","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  18.0","24","  11.9","24","1023.5","24","994.1","24","  6.4","24","  8.1","24"," 15.9","999.9","  24.1"," ","  12.9","*"," 0.08","G","  5.9","001000"
"72637014826","1988-02-10","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  12.0","24","   4.2","24","1030.3","24","000.5","24"," 11.0","24","  6.3","24"," 15.9","999.9","  23.0"," ","   1.9"," "," 0.07","G","  5.9","101000"
"72637014826","1988-02-11","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  14.3","24","   9.6","24","1029.2","24","999.5","24","  2.6","24"," 11.1","24"," 15.0","999.9","  19.9"," ","   1.9"," "," 0.04","G","  6.7","001000"
"72637014826","1988-02-12","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  15.2","24","   9.9","24","1013.3","24","984.2","24","  6.6","24"," 12.9","24"," 19.0","999.9","  19.9"," ","   8.1"," "," 0.10","G","  9.1","001000"
