"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72537799999","2004-01-01","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  29.2","24","  22.8","24","1026.8","24","999.9"," 0"," 10.0","24","  4.0","24","  7.0","999.9","  35.6","*","  21.2","*"," 0.00","I","999.9","000000"
"72537799999","2004-01-02","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  42.9","24","  40.7","24","1015.2","17","999.9"," 0","  5.4","24","  3.7","24","  8.0","999.9","  51.8","*","  33.8","*"," 0.14","G","999.9","010000"
"72537799999","2004-01-03","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  52.0","23","  46.0","23","1009.3","18","999.9"," 0","  6.5","23","  6.7","23"," 11.1","999.9","  57.2","*","  44.6","*"," 0.00","G","999.9","010000"
"72537799999","2004-01-04","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  34.4","24","  25.8","24","1018.0","23","999.9"," 0","  9.0","24","  7.0","24","  9.9","999.9","  41.0","*","  30.2","*"," 0.05","G","999.9","011000"
"72537799999","2004-01-05","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  27.9","23","  25.0","23","1015.5","13","999.9"," 0","  6.2","23","  9.5","23"," 13.0"," 15.0","  30.2","*","  24.8","*"," 0.17","G","  2.0","011000"
"72537799999","2004-01-06","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  16.9","24","  10.5","24","1023.3","19","999.9"," 0","  8.3","24"," 12.1","24"," 20.0"," 28.0","  24.8","*","   8.6","*"," 0.02","G","  2.0","001000"
"72537799999","2004-01-07","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  13.5","24","   8.4","24","1025.5","20","999.9"," 0","  6.1","24","  9.3","24"," 15.0"," 21.0","  19.4","*","   8.6","*"," 0.00","G","  2.0","001000"
"72537799999","2004-01-08","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  18.1","23","  12.0","23","1026.4","22","999.9"," 0","  9.2","23","  5.8","23","  8.9","999.9","  24.8","*","  10.4","*"," 0.01","G","  2.0","001000"
"72537799999","2004-01-09","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","  12.4","24","   6.0","24","1030.5","23","999.9"," 0","  9.9","24","  7.1","24"," 12.0","999.9","  19.4","*","   5.0","*"," 0.00","G","  1.2","001000"
"72537799999","2004-01-10","42.6","-82.833","177.0","SELFRIDGE ANGB, MI US","   7.2","24","   1.6","24","1033.9","24","999.9"," 0"," 12.9","24","  4.8","24","  9.9","999.9","  17.6","*","  -2.2","*"," 0.00","I","  1.2","000000"
