"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539514833","2008-01-01","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  30.0","24","  26.2","24","1008.7","15","972.8","24","  2.7","24","  9.2","24"," 15.9"," 25.1","  35.1"," ","  26.1"," "," 0.63","G","999.9","101000"
"72539514833","2008-01-02","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  23.5","24","  17.7","24","1033.0"," 9","987.6","24","  3.7","24","  7.9","24"," 12.0"," 20.0","  28.4","*","  10.0","*"," 0.06","G","999.9","101000"
"72539514833","2008-01-03","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   8.3","24","   2.9","24","1037.8","15","998.8","24","  6.3","24","  4.6","24"," 14.0"," 15.9","  19.0","*","   0.0","*"," 0.01","G","999.9","100000"
"72539514833","2008-01-04","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  21.3","14","  11.3","14","1032.6"," 5","990.0","14"," 10.0","14","  9.9","14"," 12.0"," 19.0","  28.4","*","  14.0","*"," 0.00","G","999.9","000000"
"72539514833","2008-01-05","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  36.1","21","  25.7","21","1017.5","17","979.9","21","  7.0","21","  9.0","21"," 13.0"," 19.0","  46.0","*","  28.4","*"," 0.00","G","999.9","010000"
"72539514833","2008-01-06","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  41.9","24","  40.0","24","1013.5","12","976.2","24","  1.1","24","  8.7","24"," 13.0"," 20.0","  51.1","*","  37.4","*"," 0.03","G","999.9","100000"
"72539514833","2008-01-07","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  64.2","24","  52.6","24","1012.5","13","975.3","24","  6.9","24"," 11.9","24"," 17.1"," 26.0","  71.1","*","  51.8","*"," 0.00","G","999.9","010000"
"72539514833","2008-01-08","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  55.1","24","  52.5","23","1009.3","14","971.9","24","  7.2","24"," 10.6","16"," 20.0"," 35.0","  62.6","*","  51.1","*"," 1.10","G","999.9","010000"
"72539514833","2008-01-09","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  41.5","24","  31.9","12","1012.6","15","973.4","24","  7.9","24"," 12.2","24"," 19.0"," 31.1","  57.0"," ","  35.1"," "," 0.86","G","999.9","010000"
"72539514833","2008-01-10","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  35.0","24","  27.3","24","1015.9","23","978.3","24","  5.7","24","  7.0","24"," 18.1"," 28.9","  39.9"," ","  30.0"," "," 0.02","G","999.9","010000"
"72539514833","2008-01-11","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  38.0","24","  35.5","24"," 999.6"," 9","961.6","24","  6.9","24"," 12.7","24"," 20.0"," 27.0","  46.0"," ","  34.0"," "," 0.12","G","999.9","011000"
"72539514833","2008-01-12","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","  33.3","24","  27.4","24","1016.2","17","977.9","24","  5.9","24","  4.6","24","  9.9"," 15.0","  39.0"," ","  27.0"," "," 0.04","G","999.9","000000"
