"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72637014826","2009-01-01","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  13.2","24","   5.8","24","1025.0","24","995.4","24"," 10.0","24","  7.8","24"," 18.1"," 22.9","  24.1"," ","  -2.0"," "," 0.04","G","  2.0","000000"
"72637014826","2009-01-02","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  26.3","24","  15.5","24","1008.7","21","979.4","24","  9.7","24"," 12.0","24"," 24.1"," 33.0","  30.2","*","  17.1","*"," 0.00","G","  2.0","001000"
"72637014826","2009-01-03","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  18.2","24","  10.8","24","1020.5","24","991.3","24","  8.9","24","  4.4","24"," 11.1","999.9","  30.0"," ","   8.1"," "," 0.00","G","  2.0","000000"
"72637014826","2009-01-04","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  28.6","24","  22.4","24","1017.8","19","988.9","20","  7.0","24","  8.5","24"," 15.0"," 20.0","  33.8","*","  23.0","*"," 0.00","G","  1.2","110000"
"72637014826","2009-01-05","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  23.7","24","  14.7","24","1020.4","24","991.5","24","  9.4","24"," 11.8","24"," 17.1"," 25.1","  33.8","*","  17.1","*"," 0.04","G","  1.2","010000"
"72637014826","2009-01-06","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  19.6","24","  10.9","24","1013.1","24","984.2","24","  9.5","24","  4.8","24"," 12.0","999.9","  28.9"," ","   9.0"," "," 0.00","G","  1.2","001000"
"72637014826","2009-01-07","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  26.7","24","  23.0","24"," 992.7","11","965.3","21","  2.3","24","  6.6","24"," 15.0"," 20.0","  28.4","*","  26.1","*"," 0.05","G","  3.1","111000"
"72637014826","2009-01-08","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  24.8","24","  19.0","24","1001.4","17","970.8","24","  6.7","24"," 10.2","24"," 15.9"," 17.1","  28.4","*","  18.0","*"," 0.04","G","  3.1","001000"
"72637014826","2009-01-09","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  21.7","24","  16.4","24","1016.3","14","988.0","24","  6.2","24","  5.6","24"," 13.0"," 20.0","  28.0"," ","  16.0"," "," 0.02","G","  3.9","001000"
"72637014826","2009-01-10","42.9666","-83.7494","234.7","FLINT FCWOS, MI US","  19.8","24","  15.3","24","1021.7","14","992.6","18","  4.3","24","  7.0","24"," 11.1"," 18.1","  24.8","*","  17.1","*"," 0.02","G","  5.9","101000"
